tweet_id,user_id,tweet_text,timestamp,timestamp.1,likes,retweets,replies,impressions,engagement
T12509,4574,Streaming $$$ working,api,2025-01-06T00:06:00.000Z,3595,2738,850,1963,257
T12513,7619,Worst service ever :(,android,2025-01-16T05:57:00.000Z,834,3286,371,1264,375
T12519,6407,Great product!!! #AI,unknown,2025-01-04T01:14:00.000Z,7095,135,256,1008,650
T12527,2811,Good & Bad mixed!!!,api,2025-01-03T16:40:00.000Z,16889,2471,880,440,167
T1254,2602,Null?? value??,api,2025-01-12T16:01:34.000Z,12330,876,608,1487,1940
T12542,5551,Worst service ever :(,api,2025-01-09T23:33:00.000Z,10340,1466,955,585,390
T12552,2598,Data pipeline broke @ midnight!!!,api,2025-01-18T20:52:00.000Z,3525,3742,492,2107,1705
T12558,2691,Great product!!! #AI,android,2025-01-13T18:46:00.000Z,710,2841,554,141,1110
T12564,7306,Worst service ever :(,api,2025-01-12T16:01:34.000Z,13563,1443,349,477,524
T12566,6647,Streaming $$$ working,api,2025-01-23T23:28:00.000Z,17496,2447,673,1105,1329
T12572,7351,Great product!!! #AI,web,2025-01-07T20:21:00.000Z,701,1692,492,11,1001
T12575,8250,Great product!!! #AI,android,2025-01-04T06:58:00.000Z,1527,2980,492,260,1446
T12582,6577,Error###Detected,api,2025-01-16T18:40:00.000Z,11413,2181,728,2994,1627
T12621,6503,Streaming $$$ working,api,2025-01-09T18:38:00.000Z,5406,1245,939,2845,1493
T12635,8007,Love this!!! 😊,api,2025-01-12T13:36:00.000Z,19028,3192,167,641,1485
T12646,1103,Spark > Hadoop ???,android,2025-01-19T07:20:00.000Z,9177,2471,766,1118,1052
T1266,1461,Love this!!! 😊,api,2025-01-22T19:35:00.000Z,18392,2654,502,312,842
T12671,7978,Good & Bad mixed!!!,api,2025-01-21T00:14:00.000Z,15709,2116,655,2163,486
T12673,7105,Great product!!! #AI,android,2025-01-16T03:42:00.000Z,1354,4500,246,2044,424
T12677,3431,Null?? value??,web,2025-01-01T02:35:00.000Z,13037,4446,922,197,54
T12679,1785,Error###Detected,api,2025-01-19T07:51:00.000Z,6253,659,207,637,1503
T12688,3819,Great product!!! #AI,android,2025-01-08T10:00:00.000Z,6909,600,619,2687,840
T12694,5672,Worst service ever :(,web,2025-01-09T21:07:00.000Z,16606,3666,99,1441,972
T12698,8678,Testing!!!@@@###,android,2025-01-22T11:40:00.000Z,14337,442,183,2408,499
T12705,9889,Love this!!! 😊,api,2025-01-10T11:36:00.000Z,1011,646,449,2552,1169
T12710,2726,Data pipeline broke @ midnight!!!,unknown,2025-01-12T03:56:00.000Z,9243,644,390,891,1525
T12730,3322,Error###Detected,api,2025-01-03T02:00:00.000Z,11980,2864,74,1611,1391
T12736,3886,Spark > Hadoop ???,ios,2025-01-12T12:52:00.000Z,12382,2471,577,758,1666
T12739,7328,Testing!!!@@@###,api,2025-01-14T20:13:00.000Z,14745,2670,598,1104,656
T12742,3633,Testing!!!@@@###,android,2025-01-08T05:19:00.000Z,18541,2877,405,2985,1378
T12788,2505,Good & Bad mixed!!!,ios,2025-01-11T09:16:00.000Z,4077,3227,530,1109,561
T12800,6864,Data pipeline broke @ midnight!!!,web,2025-01-11T10:36:00.000Z,16358,3385,64,1574,1045
T12807,3537,Testing!!!@@@###,web,2025-01-04T04:31:00.000Z,19938,1180,488,2175,627
T12824,7872,Null?? value??,web,2025-01-01T08:28:00.000Z,3311,3373,578,1574,813
T12834,1754,Testing!!!@@@###,ios,2025-01-10T02:14:00.000Z,15141,4534,450,1230,629
T12837,6813,Good & Bad mixed!!!,api,2025-01-21T03:19:00.000Z,18554,1726,873,883,980
T12842,6585,Great product!!! #AI,api,2025-01-22T19:27:00.000Z,11390,2024,810,1645,167
T12853,1134,Testing!!!@@@###,ios,2025-01-20T21:01:00.000Z,11874,2162,65,1769,172
T12855,4761,Streaming $$$ working,android,2025-01-05T00:22:00.000Z,19091,2924,107,917,1376
T12856,5806,Love this!!! 😊,web,2025-01-11T01:15:00.000Z,19181,2779,841,2446,623
T12871,9907,Spark > Hadoop ???,android,2025-01-11T15:36:00.000Z,12563,1645,498,2843,421
T12903,9972,Spark > Hadoop ???,api,2025-01-23T19:34:00.000Z,13825,1795,284,1599,925
T12907,8760,Null?? value??,web,2025-01-15T04:26:00.000Z,9286,2759,369,853,1696
T12913,3397,Spark > Hadoop ???,ios,2025-01-22T04:18:00.000Z,10027,2860,652,315,1264
T12923,8810,Good & Bad mixed!!!,api,2025-01-05T05:16:00.000Z,6551,4854,619,389,579
T12925,6266,Love this!!! 😊,unknown,2025-01-03T17:10:00.000Z,6987,2613,153,35,1001
T12926,3065,Spark > Hadoop ???,web,2025-01-16T09:27:00.000Z,19887,1080,767,2510,1952
T12928,3855,Streaming $$$ working,web,2025-01-23T17:06:00.000Z,6938,4633,384,2498,791
T12932,2451,Data pipeline broke @ midnight!!!,ios,2025-01-04T14:40:00.000Z,624,3550,751,248,465
T12934,6883,Testing!!!@@@###,android,2025-01-19T05:40:00.000Z,10027,3488,738,2072,1509
T12938,2531,Love this!!! 😊,android,2025-01-23T06:31:00.000Z,2120,2263,644,395,1841
T12946,5165,Testing!!!@@@###,unknown,2025-01-13T03:49:00.000Z,18928,1005,219,1694,993
T12947,3606,Null?? value??,web,2025-01-23T11:20:00.000Z,3843,3201,554,1315,685
T12950,8611,Great product!!! #AI,web,2025-01-18T06:46:00.000Z,11112,3567,119,1308,833
T12959,1144,Great product!!! #AI,web,2025-01-12T16:01:34.000Z,18895,1523,671,807,1894
T12961,8879,Spark > Hadoop ???,ios,2025-01-22T20:04:00.000Z,10027,77,33,1132,1575
T12973,6583,Streaming $$$ working,ios,2025-01-12T15:26:00.000Z,19130,2281,646,2320,294
T12986,4153,Worst service ever :(,web,2025-01-16T16:58:00.000Z,6309,3415,894,1508,120
T13002,8268,Great product!!! #AI,android,2025-01-05T01:53:00.000Z,16097,518,184,581,555
T13004,6331,Streaming $$$ working,web,2025-01-11T07:09:00.000Z,19586,2471,993,1070,1361
T13031,2127,Worst service ever :(,api,2025-01-21T02:33:00.000Z,10064,1174,157,200,861
T13032,2244,Good & Bad mixed!!!,api,2025-01-02T01:30:00.000Z,18422,1267,990,2367,1001
T13054,4106,Streaming $$$ working,api,2025-01-18T11:25:00.000Z,10271,2668,136,2873,1739
T13067,6373,Worst service ever :(,api,2025-01-10T07:13:00.000Z,19219,3903,577,704,520
T13074,4420,Testing!!!@@@###,android,2025-01-01T11:15:00.000Z,19003,2352,130,573,499
T13077,1918,Good & Bad mixed!!!,ios,2025-01-07T09:31:00.000Z,9461,4553,284,1403,851
T13087,2061,Streaming $$$ working,ios,2025-01-17T02:35:00.000Z,5332,826,492,1225,1155
T13089,4705,Love this!!! 😊,unknown,2025-01-14T04:10:00.000Z,1711,437,887,2982,400
T13098,5125,Error###Detected,android,2025-01-14T04:12:00.000Z,7991,3113,223,1888,1589
T13106,3585,Worst service ever :(,ios,2025-01-12T16:01:34.000Z,13567,4353,492,1487,1314
T13111,7694,Data pipeline broke @ midnight!!!,android,2025-01-17T09:38:00.000Z,3264,2206,476,1375,493
T13116,3295,Data pipeline broke @ midnight!!!,web,2025-01-19T03:21:00.000Z,6909,1697,368,2472,1860
T13122,7597,Spark > Hadoop ???,android,2025-01-12T20:38:00.000Z,12103,3740,474,1599,27
T13137,9244,Data pipeline broke @ midnight!!!,api,2025-01-06T23:56:00.000Z,6505,4221,424,349,207
T13139,3484,Great product!!! #AI,android,2025-01-09T14:26:00.000Z,15869,4575,880,2930,1054
T13151,3293,Data pipeline broke @ midnight!!!,web,2025-01-18T01:38:00.000Z,17930,1800,159,1925,1453
T13167,9111,Great product!!! #AI,api,2025-01-06T12:04:00.000Z,2307,1037,843,2593,1984
T13168,3018,Love this!!! 😊,api,2025-01-22T15:25:00.000Z,12122,2602,798,1152,178
T13179,3234,Testing!!!@@@###,unknown,2025-01-04T00:44:00.000Z,10027,195,928,2715,183
T1318,1675,Good & Bad mixed!!!,ios,2025-01-04T15:26:00.000Z,18459,1431,75,1487,801
T13183,4734,Error###Detected,android,2025-01-10T15:30:00.000Z,8006,4828,661,1475,1271
T13192,1002,Testing!!!@@@###,android,2025-01-10T06:16:00.000Z,9152,4442,142,1947,1648
T13195,2972,Streaming $$$ working,web,2025-01-10T07:37:00.000Z,7153,3222,627,1063,1453
T13201,6954,Worst service ever :(,android,2025-01-21T09:12:00.000Z,13688,4679,569,2890,269
T13202,3341,Worst service ever :(,ios,2025-01-12T14:23:00.000Z,9436,226,509,283,204
T1321,7445,Testing!!!@@@###,ios,2025-01-21T02:52:00.000Z,17081,4422,459,2164,1001
T13212,5701,Testing!!!@@@###,android,2025-01-05T13:45:00.000Z,10027,2471,698,1421,1298
T13216,3166,Null?? value??,ios,2025-01-21T03:44:00.000Z,14245,4166,814,854,1110
T13218,4878,Love this!!! 😊,web,2025-01-01T22:27:00.000Z,3167,2471,602,1643,250
T13229,1718,Data pipeline broke @ midnight!!!,web,2025-01-21T15:02:00.000Z,4452,4362,359,1690,1214
T13236,5752,Good & Bad mixed!!!,android,2025-01-04T19:02:00.000Z,10481,3394,882,319,1108
T1325,5527,Null?? value??,ios,2025-01-04T05:51:00.000Z,18296,2562,186,2727,268
T13254,6192,Streaming $$$ working,api,2025-01-10T02:56:00.000Z,8108,1301,322,2650,1833
T13259,8104,Error###Detected,unknown,2025-01-19T23:43:00.000Z,12481,1939,604,1257,75
T1328,1031,Error###Detected,web,2025-01-15T08:12:00.000Z,14737,514,925,1075,1712
T13281,1123,Testing!!!@@@###,web,2025-01-09T21:49:00.000Z,16569,3325,682,2264,1472
T13296,1251,Error###Detected,ios,2025-01-05T03:14:00.000Z,11429,643,11,346,111
T13297,3532,Error###Detected,ios,2025-01-22T02:52:00.000Z,7277,839,191,1487,1872
T13298,4679,Data pipeline broke @ midnight!!!,api,2025-01-09T03:59:00.000Z,2896,2471,383,543,179
T13303,9852,Error###Detected,android,2025-01-17T15:54:00.000Z,10027,335,534,487,1249
T13316,1511,Streaming $$$ working,api,2025-01-15T18:48:00.000Z,16973,1296,415,1022,312
T1332,7587,Worst service ever :(,ios,2025-01-07T21:57:00.000Z,18619,4883,940,2980,667
T13321,3362,Love this!!! 😊,api,2025-01-01T12:41:00.000Z,8477,2117,593,2832,855
T13331,7838,Streaming $$$ working,android,2025-01-01T20:18:00.000Z,14122,2022,785,1916,1222
T13332,8264,Love this!!! 😊,ios,2025-01-21T18:21:00.000Z,10027,4902,43,1952,1275
T13347,6964,Good & Bad mixed!!!,web,2025-01-12T16:01:34.000Z,10582,2889,524,699,1939
T13350,6084,Streaming $$$ working,ios,2025-01-12T09:51:00.000Z,19580,2471,612,1487,602
T13351,2882,Error###Detected,web,2025-01-03T21:02:00.000Z,18758,3256,390,2265,1835
T13360,1160,Love this!!! 😊,web,2025-01-05T23:57:00.000Z,3134,1907,401,1550,785
T13367,5401,Love this!!! 😊,android,2025-01-02T02:41:00.000Z,12547,2109,583,1487,864
T13416,2741,Streaming $$$ working,ios,2025-01-23T23:27:00.000Z,7028,3952,224,2018,1114
T13446,6504,Null?? value??,ios,2025-01-13T10:16:00.000Z,17552,4387,461,2795,1972
T13449,5657,Streaming $$$ working,android,2025-01-13T06:54:00.000Z,1711,4282,459,2663,825
T13450,9040,Spark > Hadoop ???,unknown,2025-01-14T19:15:00.000Z,6267,3355,318,2279,317
T1346,7778,Spark > Hadoop ???,web,2025-01-05T16:31:00.000Z,10405,4664,241,2887,180
T13461,1046,Good & Bad mixed!!!,ios,2025-01-14T14:40:00.000Z,10782,2471,520,51,411
T13463,1903,Worst service ever :(,web,2025-01-17T05:10:00.000Z,9692,4091,619,1487,1349
T13468,2623,Great product!!! #AI,api,2025-01-08T10:56:00.000Z,8448,3484,313,487,1081
T1347,8661,Love this!!! 😊,web,2025-01-18T01:49:00.000Z,12410,1847,831,1663,1670
T13476,1781,Data pipeline broke @ midnight!!!,api,2025-01-12T01:02:00.000Z,17579,2245,17,1394,1139
T13499,3012,Null?? value??,ios,2025-01-03T10:49:00.000Z,2571,2749,326,2632,1136
T13527,9670,Null?? value??,android,2025-01-15T04:01:00.000Z,8704,1588,278,180,857
T1353,8815,Error###Detected,api,2025-01-14T08:27:00.000Z,14381,1983,113,1054,1897
T13536,6199,Worst service ever :(,ios,2025-01-12T16:01:34.000Z,4587,3168,524,2750,792
T13548,3556,Good & Bad mixed!!!,web,2025-01-10T21:46:00.000Z,9424,2804,296,680,1626
T13555,7539,Testing!!!@@@###,web,2025-01-05T09:41:00.000Z,11444,4138,274,1265,256
T13560,5281,Spark > Hadoop ???,api,2025-01-03T01:45:00.000Z,15503,2053,766,1196,1756
T13561,3018,Streaming $$$ working,api,2025-01-10T06:44:00.000Z,3681,3023,407,2148,40
T13566,2131,Spark > Hadoop ???,ios,2025-01-12T16:01:34.000Z,3809,3920,504,1583,1335
T13579,6212,Streaming $$$ working,api,2025-01-19T19:54:00.000Z,172,4087,36,866,1048
T13589,7869,Data pipeline broke @ midnight!!!,unknown,2025-01-15T14:29:00.000Z,8819,2834,195,46,1152
T13600,4637,Null?? value??,ios,2025-01-12T16:01:34.000Z,1122,2441,492,1991,1987
T13601,6356,Great product!!! #AI,api,2025-01-23T21:02:00.000Z,6220,1412,23,1628,613
T13623,4365,Spark > Hadoop ???,ios,2025-01-20T19:23:00.000Z,717,3191,865,652,1622
T13639,1837,Spark > Hadoop ???,android,2025-01-19T03:14:00.000Z,15183,2471,984,1478,1805
T13641,9084,Streaming $$$ working,ios,2025-01-05T21:29:00.000Z,17490,4669,285,2997,186
T13671,4198,Good & Bad mixed!!!,ios,2025-01-10T15:52:00.000Z,6464,2939,159,2046,17
T13674,7978,Great product!!! #AI,api,2025-01-02T20:06:00.000Z,18419,3196,432,1878,1961
T13678,8713,Love this!!! 😊,api,2025-01-11T23:37:00.000Z,5190,1409,230,1633,1564
T13701,6405,Worst service ever :(,android,2025-01-12T05:55:00.000Z,17444,3450,520,697,1930
T13702,5777,Love this!!! 😊,android,2025-01-13T07:05:00.000Z,5951,4201,67,1600,571
T13709,2199,Streaming $$$ working,ios,2025-01-22T03:36:00.000Z,14772,1026,807,1784,642
T13713,1622,Null?? value??,ios,2025-01-21T09:07:00.000Z,13904,1412,497,1982,759
T13741,7395,Error###Detected,api,2025-01-21T11:42:00.000Z,12594,931,27,1545,752
T13774,7071,Love this!!! 😊,unknown,2025-01-20T07:44:00.000Z,11884,1207,678,115,1801
T13775,9376,Spark > Hadoop ???,android,2025-01-07T20:41:00.000Z,19531,1809,756,143,1085
T13776,1883,Data pipeline broke @ midnight!!!,api,2025-01-14T01:23:00.000Z,11969,4636,200,1487,1605
T13777,8532,Data pipeline broke @ midnight!!!,api,2025-01-16T00:12:00.000Z,9078,1677,795,1185,1001
T13789,4342,Testing!!!@@@###,android,2025-01-06T13:20:00.000Z,18109,4828,853,1594,281
T13796,8407,Error###Detected,web,2025-01-14T11:31:00.000Z,7426,1857,99,1873,1654
T13812,6006,Spark > Hadoop ???,api,2025-01-09T23:02:00.000Z,3018,4460,94,2319,1857
T13813,7893,Testing!!!@@@###,android,2025-01-08T09:46:00.000Z,1114,307,587,1871,1001
T13822,5292,Spark > Hadoop ???,ios,2025-01-18T13:37:00.000Z,8400,2386,307,1114,625
T1383,9058,Worst service ever :(,ios,2025-01-18T13:11:00.000Z,10137,4981,571,503,1064
T13830,8036,Great product!!! #AI,web,2025-01-19T03:19:00.000Z,4653,2113,901,2094,421
T13831,7600,Worst service ever :(,api,2025-01-08T00:33:00.000Z,19893,1274,73,350,1551
T13846,8167,Spark > Hadoop ???,ios,2025-01-06T19:52:00.000Z,4534,2945,701,2117,134
T13848,3736,Good & Bad mixed!!!,android,2025-01-04T16:31:00.000Z,10979,4112,923,2793,1318
T13849,1625,Spark > Hadoop ???,android,2025-01-18T16:02:00.000Z,511,1061,686,2786,1829
T13851,8654,Data pipeline broke @ midnight!!!,web,2025-01-22T09:00:00.000Z,4282,414,583,74,103
T13852,3214,Good & Bad mixed!!!,web,2025-01-03T04:19:00.000Z,3756,4089,245,646,861
T13856,1416,Error###Detected,android,2025-01-16T13:45:00.000Z,3867,2959,643,1583,917
T13859,7571,Testing!!!@@@###,api,2025-01-20T05:51:00.000Z,9346,712,622,2027,429
T13872,7647,Error###Detected,api,2025-01-07T04:52:00.000Z,7310,4168,504,862,1626
T13906,2842,Spark > Hadoop ???,ios,2025-01-05T10:51:00.000Z,10027,570,867,1073,1157
T13908,5031,Love this!!! 😊,ios,2025-01-22T20:46:00.000Z,10701,4507,153,606,1218
T13911,3285,Testing!!!@@@###,ios,2025-01-17T12:23:00.000Z,7964,2478,20,1680,1622
T13919,5846,Data pipeline broke @ midnight!!!,ios,2025-01-14T20:58:00.000Z,10027,2722,36,1408,1268
T13929,4949,Streaming $$$ working,web,2025-01-07T18:58:00.000Z,3196,533,344,453,1152
T13932,3631,Spark > Hadoop ???,api,2025-01-11T00:02:00.000Z,13230,93,692,1166,1409
T13935,1900,Data pipeline broke @ midnight!!!,ios,2025-01-06T08:30:00.000Z,432,2415,975,575,1567
T13941,4304,Worst service ever :(,api,2025-01-05T01:01:00.000Z,9798,1822,355,1487,1784
T13944,8372,Data pipeline broke @ midnight!!!,android,2025-01-08T16:32:00.000Z,7750,4951,518,451,1168
T13946,9349,Data pipeline broke @ midnight!!!,web,2025-01-06T12:57:00.000Z,7207,3836,982,1509,1061
T13962,5550,Love this!!! 😊,android,2025-01-11T07:41:00.000Z,5611,1657,397,753,1822
T13988,6515,Great product!!! #AI,ios,2025-01-14T00:31:00.000Z,1110,3799,637,1957,20
T13989,7010,Testing!!!@@@###,android,2025-01-05T11:18:00.000Z,19949,2471,156,1134,704
T13993,1040,Spark > Hadoop ???,ios,2025-01-18T10:46:00.000Z,9701,2204,754,2559,62
T13994,2809,Null?? value??,ios,2025-01-14T03:42:00.000Z,9436,3931,477,2873,1640
T14002,2931,Love this!!! 😊,android,2025-01-13T19:47:00.000Z,18710,3634,492,2731,1949
T1401,2466,Null?? value??,ios,2025-01-01T14:01:00.000Z,19383,1428,112,2398,876
T14011,9769,Testing!!!@@@###,api,2025-01-04T17:30:00.000Z,64,4013,711,2662,165
T14012,7387,Testing!!!@@@###,unknown,2025-01-04T15:16:00.000Z,18411,2028,577,942,1819
T14022,8950,Streaming $$$ working,android,2025-01-02T12:40:00.000Z,83,2851,403,514,892
T14023,7073,Error###Detected,web,2025-01-17T15:01:00.000Z,10027,4536,879,102,1149
T14024,5696,Love this!!! 😊,ios,2025-01-12T12:39:00.000Z,824,2471,636,1351,66
T14026,6442,Testing!!!@@@###,api,2025-01-20T19:19:00.000Z,12585,697,492,1505,1777
T14036,1179,Testing!!!@@@###,ios,2025-01-15T06:21:00.000Z,6353,185,134,2360,842
T14038,2650,Love this!!! 😊,api,2025-01-05T10:17:00.000Z,13366,4761,211,1326,1545
T14056,1256,Data pipeline broke @ midnight!!!,unknown,2025-01-21T06:41:00.000Z,15034,3786,266,1495,920
T14061,9593,Great product!!! #AI,android,2025-01-16T15:48:00.000Z,10497,4795,492,2505,1327
T14070,6679,Error###Detected,api,2025-01-10T10:19:00.000Z,10027,2753,404,891,61
T14072,3097,Great product!!! #AI,web,2025-01-22T05:00:00.000Z,3750,3970,410,2903,254
T14081,4505,Streaming $$$ working,android,2025-01-18T04:00:00.000Z,15028,2471,153,1034,108
T14099,4261,Testing!!!@@@###,android,2025-01-10T21:15:00.000Z,1989,4647,408,1487,507
T14100,3860,Love this!!! 😊,ios,2025-01-06T22:46:00.000Z,683,880,164,1176,1452
T14102,5424,Worst service ever :(,web,2025-01-10T11:28:00.000Z,10027,1831,205,267,1599
T14107,6819,Great product!!! #AI,api,2025-01-12T08:21:00.000Z,6623,4104,337,87,1315
T14111,8963,Spark > Hadoop ???,web,2025-01-15T23:21:00.000Z,8715,3906,632,1455,1181
T14130,3245,Great product!!! #AI,android,2025-01-21T01:59:00.000Z,2434,3057,492,1193,6
T14131,5781,Good & Bad mixed!!!,api,2025-01-03T02:32:00.000Z,8284,4785,873,599,1001
T14153,3273,Good & Bad mixed!!!,web,2025-01-16T01:14:00.000Z,9556,1968,409,1563,1001
T14159,3960,Error###Detected,web,2025-01-04T17:58:00.000Z,16725,1623,132,2899,1991
T14190,3683,Error###Detected,ios,2025-01-09T11:36:00.000Z,11612,2456,185,1393,1047
T14195,9726,Great product!!! #AI,web,2025-01-06T08:38:00.000Z,9591,774,594,52,1010
T14196,6372,Great product!!! #AI,web,2025-01-18T04:49:00.000Z,17400,2876,813,563,181
T14198,1255,Spark > Hadoop ???,api,2025-01-01T03:40:00.000Z,16337,1254,559,2365,840
T14260,2145,Spark > Hadoop ???,android,2025-01-15T16:13:00.000Z,7926,4575,426,2674,1643
T14263,9189,Null?? value??,ios,2025-01-23T07:27:00.000Z,17802,1786,807,2290,320
T14265,5360,Love this!!! 😊,ios,2025-01-17T16:38:00.000Z,572,139,760,108,171
T1427,3365,Data pipeline broke @ midnight!!!,web,2025-01-21T15:31:00.000Z,17735,861,953,747,955
T14272,6757,Error###Detected,ios,2025-01-16T07:35:00.000Z,19646,2938,482,2052,1072
T14277,7641,Data pipeline broke @ midnight!!!,android,2025-01-12T18:01:00.000Z,10027,3517,314,1187,565
T14290,4251,Error###Detected,ios,2025-01-06T22:52:00.000Z,2624,2471,573,1403,1001
T14291,3236,Null?? value??,android,2025-01-14T14:54:00.000Z,1032,2030,675,437,152
T14301,7124,Testing!!!@@@###,web,2025-01-16T15:09:00.000Z,19706,2243,548,1238,1631
T14326,5905,Error###Detected,android,2025-01-15T14:59:00.000Z,17915,127,362,1142,86
T14330,7067,Great product!!! #AI,ios,2025-01-13T17:25:00.000Z,18276,55,858,2836,874
T14335,5338,Streaming $$$ working,web,2025-01-23T20:14:00.000Z,3479,2827,728,658,569
T14342,4342,Data pipeline broke @ midnight!!!,web,2025-01-13T08:37:00.000Z,16895,2577,883,968,1244
T14352,1907,Streaming $$$ working,web,2025-01-20T15:18:00.000Z,12925,1732,802,1817,1155
T14359,7279,Good & Bad mixed!!!,web,2025-01-06T03:48:00.000Z,13611,2471,149,2419,1073
T14368,6007,Testing!!!@@@###,android,2025-01-03T13:47:00.000Z,17942,3467,290,2519,536
T14384,3235,Testing!!!@@@###,ios,2025-01-14T17:16:00.000Z,3936,4664,808,2718,1636
T14398,7190,Data pipeline broke @ midnight!!!,web,2025-01-10T16:07:00.000Z,16556,1264,187,2356,608
T14401,8505,Error###Detected,android,2025-01-01T17:58:00.000Z,13689,2147,492,1214,1001
T14424,1204,Streaming $$$ working,api,2025-01-23T20:21:00.000Z,2389,951,709,51,561
T14425,1996,Spark > Hadoop ???,web,2025-01-15T17:23:00.000Z,3404,3950,638,1126,208
T14426,7515,Good & Bad mixed!!!,web,2025-01-23T22:30:00.000Z,10100,1026,696,2242,1505
T14438,1258,Testing!!!@@@###,api,2025-01-13T00:25:00.000Z,9251,616,657,2095,1812
T14449,4423,Worst service ever :(,android,2025-01-02T18:53:00.000Z,19803,2471,966,1109,894
T14454,2140,Love this!!! 😊,api,2025-01-18T21:06:00.000Z,19210,1067,406,1890,1698
T14458,9088,Streaming $$$ working,ios,2025-01-14T16:00:00.000Z,11005,3449,82,1112,1997
T14461,2988,Null?? value??,ios,2025-01-05T06:03:00.000Z,10027,3087,328,1782,1147
T14479,5925,Error###Detected,android,2025-01-11T01:31:00.000Z,2394,775,996,2029,200
T1448,9744,Data pipeline broke @ midnight!!!,web,2025-01-13T06:10:00.000Z,11769,3573,454,1073,230
T14481,4974,Data pipeline broke @ midnight!!!,web,2025-01-04T05:29:00.000Z,3034,3831,219,2108,1788
T14507,7723,Great product!!! #AI,android,2025-01-08T16:05:00.000Z,19459,233,612,664,816
T14540,9065,Good & Bad mixed!!!,android,2025-01-20T21:55:00.000Z,2463,2872,339,579,1001
