tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T12209,Sports,2025-01-17T11:52:00.000Z,0.996475795,0.041735661,0.546364036,0.659421781,3794,1888,387
T12232,AI,2025-01-19T11:05:00.000Z,0.872420506,0.65434278,0.616841039,0.018522801,11375,2502,200
T12260,Finance,2025-01-09T23:08:00.000Z,0.343044147,0.29668555,0.445218827,0.301954113,11361,1248,573
T12272,Finance,2025-01-07T20:12:00.000Z,0.500796855,0.495665091,0.77252434,0.563138893,1632,4401,340
T12276,Cloud,2025-01-13T22:04:00.000Z,0.500796855,0.760562326,0.358904665,0.172040081,12451,4967,127
T12280,Finance,2025-01-06T11:55:00.000Z,0.492850472,0.779854277,0.695067293,0.476393055,6757,472,951
T12294,Cloud,2025-01-11T09:29:00.000Z,0.262138876,0.864582693,0.770366634,0.667045615,15093,4695,481
T1230,AI,2025-01-06T21:02:00.000Z,0.959947923,0.802386017,0.122652939,0.491294423,15057,3808,815
T12301,Sports,2025-01-21T02:51:00.000Z,0.500796855,0.848498923,0.44064103,0.6013762,14302,17,170
T12302,AI,2025-01-08T04:46:00.000Z,0.500796855,0.604690851,0.79278732,0.870126175,11826,2982,870
T1233,Finance,2025-01-02T17:55:00.000Z,0.500796855,0.387526455,0.902067511,0.88558278,19771,22,69
T1235,Cloud,2025-01-22T17:49:00.000Z,0.500796855,0.667339365,0.492784752,0.759546078,6245,3582,675
T12352,AI,2025-01-06T20:45:00.000Z,0.588684765,0.742054267,0.622497902,0.974560827,18169,3921,432
T12353,AI,2025-01-13T08:16:00.000Z,0.539108373,0.197282068,0.423626422,0.819538761,4747,4144,303
T12354,AI,2025-01-20T19:44:00.000Z,0.500796855,0.945100259,0.646575361,0.557627219,16697,48,590
T12362,AI,2025-01-10T01:06:00.000Z,0.500796855,0.79847165,0.87708706,0.1069858,10130,3950,259
T12390,AI,2025-01-05T08:26:00.000Z,0.642626197,0.490427185,0.335053933,0.700714135,10130,318,527
T12393,Cloud,2025-01-02T11:19:00.000Z,0.413023785,0.291406666,0.686901216,0.027455084,19691,165,877
T12398,Sports,2025-01-10T18:11:00.000Z,0.500796855,0.437542989,0.869560994,0.682941182,10679,2494,749
T12416,Finance,2025-01-16T23:58:00.000Z,0.90769184,0.420198964,0.665760295,0.232185726,14414,1124,359
T1243,Cloud,2025-01-05T18:45:00.000Z,0.597155128,0.534560768,0.080840065,0.679897883,16439,3496,788
T12435,Sports,2025-01-24T02:57:00.000Z,0.500796855,0.662300344,0.951167117,0.008461756,276,4861,21
T12436,AI,2025-01-19T06:04:00.000Z,0.485442755,0.158670039,0.617391954,0.137485712,18097,3002,503
T12444,Finance,2025-01-09T19:36:00.000Z,0.500796855,0.184047373,0.45920041,0.298919328,1828,1498,687
T12453,AI,2025-01-08T10:05:00.000Z,0.500796855,0.583057628,0.362953996,0.246935956,12173,2494,634
T12460,Finance,2025-01-19T15:44:00.000Z,0.710157632,0.241014402,0.215165239,0.379654293,13072,3714,907
T12463,Finance,2025-01-06T14:28:00.000Z,0.500796855,0.687984431,0.362063507,0.759816099,8947,3423,562
T12466,Finance,2025-01-13T04:32:00.000Z,0.031617188,0.323193289,0.865475443,0.776521354,14974,1314,190
T12469,AI,2025-01-22T19:50:00.000Z,0.500796855,0.326751921,0.042409735,0.827781264,15843,2097,501
T12476,Finance,2025-01-21T01:26:00.000Z,0.500796855,0.997335614,0.492344545,0.636827709,16429,4914,426
T12483,Sports,2025-01-09T09:12:00.000Z,0.120672538,0.308681666,0.119793441,0.769926571,16911,3421,844
T12494,Finance,2025-01-03T01:18:00.000Z,0.186846825,0.903717712,0.269642045,0.157615998,3930,228,502
T12495,Cloud,2025-01-14T07:29:00.000Z,0.500796855,0.101333086,0.492344545,0.9727542,15872,2508,214
T1252,Cloud,2025-01-06T17:04:00.000Z,0.788679564,0.594224555,0.548534044,0.168655599,4556,4728,401
T12540,Finance,2025-01-13T11:21:00.000Z,0.500796855,0.506357673,0.927524911,0.932817671,5159,4735,409
T12543,Cloud,2025-01-24T00:44:00.000Z,0.359269319,0.258274486,0.271005382,0.035446337,16402,822,525
T12556,Sports,2025-01-20T16:05:00.000Z,0.500796855,0.264091607,0.111058271,0.430042074,15761,2593,922
T12563,Cloud,2025-01-08T09:08:00.000Z,0.500796855,0.070933154,0.502665245,0.012067499,1365,3320,964
T12572,AI,2025-01-05T14:24:00.000Z,0.350375286,0.267390809,0.734276031,0.481820647,2568,1583,983
T12598,Cloud,2025-01-03T04:44:00.000Z,0.1056228,0.002934028,0.377419748,0.814673844,2545,2648,121
T12603,Sports,2025-01-03T02:35:00.000Z,0.500796855,0.838826337,0.508828552,0.811560625,3144,26,932
T12607,Cloud,2025-01-15T11:28:00.000Z,0.504509436,0.764579753,0.465314883,0.333346407,19591,3752,779
T12624,Cloud,2025-01-18T05:19:00.000Z,0.500796855,0.794445496,0.148499545,0.174881698,5514,976,894
T12628,Cloud,2025-01-03T22:15:00.000Z,0.500796855,0.481840851,0.419103008,0.040668554,15946,3534,342
T12647,Cloud,2025-01-15T22:46:00.000Z,0.500796855,0.328468713,0.507521828,0.746954664,7574,4240,715
T12659,Finance,2025-01-20T00:13:00.000Z,0.500796855,0.952360378,0.362051615,0.576460903,4450,3720,103
T12676,AI,2025-01-08T18:33:00.000Z,0.001231233,0.099706058,0.00176122,0.489569133,6907,607,306
T12718,Finance,2025-01-01T16:49:00.000Z,0.500796855,0.329961458,0.730115088,0.218019329,8948,1816,496
T12739,Sports,2025-01-15T07:05:00.000Z,0.500796855,0.370978747,0.463865724,0.554868715,6654,3388,776
T12751,Sports,2025-01-14T08:21:00.000Z,0.500796855,0.441842254,0.334428734,0.57542314,9014,253,411
T12764,Sports,2025-01-19T09:49:00.000Z,0.500796855,0.042755271,0.051826924,0.920158165,3943,3129,644
T12768,AI,2025-01-10T23:30:00.000Z,0.857695462,0.525309485,0.631755919,0.619957397,1396,2494,725
T12773,Finance,2025-01-16T16:05:00.000Z,0.322303501,0.753106059,0.542944748,0.766957329,405,1623,817
T12777,Cloud,2025-01-24T03:04:00.000Z,0.968998437,0.958951799,0.432043848,0.631271037,7011,2344,468
T12778,Sports,2025-01-20T09:18:00.000Z,0.538170069,0.59080772,0.734415013,0.974137643,4429,2980,555
T1278,Sports,2025-01-16T06:56:00.000Z,0.500796855,0.587855938,0.557268965,0.272308779,13608,645,41
T12796,Cloud,2025-01-12T14:58:00.000Z,0.327181243,0.210193901,0.771454811,0.359740097,17002,2407,691
T12799,Cloud,2025-01-18T17:42:00.000Z,0.326921567,0.011940703,0.863871255,0.500432644,508,4904,624
T12801,Sports,2025-01-17T14:45:00.000Z,0.500796855,0.1907715,0.139733074,0.1460177,10172,228,845
T12810,Sports,2025-01-08T11:40:00.000Z,0.500796855,0.192127182,0.213069294,0.158805843,2593,4218,515
T12824,Cloud,2025-01-20T16:10:00.000Z,0.70076387,0.687240832,0.143045822,0.159310371,1173,3941,763
T12826,Sports,2025-01-22T02:52:00.000Z,0.678897299,0.248233009,0.039228556,0.645479162,13575,3752,267
T12854,AI,2025-01-05T09:05:00.000Z,0.859306596,0.759415494,0.514850313,0.861299954,9359,2494,535
T12856,AI,2025-01-04T04:24:00.000Z,0.500796855,0.100679507,0.234482951,0.232992074,7689,152,769
T12857,Sports,2025-01-06T07:42:00.000Z,0.500796855,0.35832138,0.545058781,0.227772296,14799,3811,537
T12869,AI,2025-01-01T10:00:00.000Z,0.500796855,0.885435072,0.690806746,0.355936828,8783,2494,987
T12880,Cloud,2025-01-02T19:37:00.000Z,0.372659139,0.337232144,0.996498451,0.513379073,18370,2152,607
T12883,Finance,2025-01-16T15:23:00.000Z,0.500796855,0.548395644,0.26555087,0.504428297,13039,3677,660
T12886,Cloud,2025-01-04T17:48:00.000Z,0.500796855,0.146959199,0.711751026,0.966469648,16202,1073,557
T1289,Cloud,2025-01-11T08:37:00.000Z,0.676981856,0.595038879,0.706201815,0.503655541,4217,2972,421
T12897,Cloud,2025-01-23T06:02:00.000Z,0.233862523,0.459734464,0.817259508,0.262154381,11928,339,3
T12901,Cloud,2025-01-01T04:01:00.000Z,0.228644633,0.538750144,0.259604278,0.820730605,10314,832,501
T12903,Finance,2025-01-07T19:01:00.000Z,0.500796855,0.069548875,0.258853143,0.723683085,19087,4052,26
T12905,AI,2025-01-12T00:08:00.000Z,0.338486458,0.887130221,0.875720132,0.883535287,6884,556,101
T12926,Sports,2025-01-09T23:14:00.000Z,0.340314355,0.542399415,0.465572547,0.504428297,8658,990,155
T12927,AI,2025-01-06T10:13:00.000Z,0.500796855,0.724435854,0.158308519,0.930966975,3125,1188,987
T12929,Finance,2025-01-04T15:54:00.000Z,0.899125858,0.221964813,0.990524805,0.890409072,16583,1856,922
T1293,Finance,2025-01-13T01:57:00.000Z,0.130860007,0.246638208,0.657259698,0.879334972,10712,224,224
T12940,AI,2025-01-16T16:30:00.000Z,0.511288561,0.998399991,0.336234076,0.904905784,13023,3576,379
T12954,Cloud,2025-01-07T07:54:00.000Z,0.712124326,0.705615878,0.646289588,0.270762329,17262,4896,842
T12960,Finance,2025-01-10T15:58:00.000Z,0.500796855,0.838992808,0.648498697,0.988124488,16103,4959,646
T12963,Cloud,2025-01-13T00:24:00.000Z,0.500796855,0.584158769,0.434036225,0.127061189,13360,2004,771
T12969,Sports,2025-01-23T09:16:00.000Z,0.500796855,0.388908583,0.006596813,0.091154183,19059,2703,660
T12980,AI,2025-01-12T21:29:00.000Z,0.500796855,0.535502801,0.938887205,0.796627108,5586,331,491
T13000,Cloud,2025-01-20T05:56:00.000Z,0.566582751,0.49738816,0.362705285,0.15468753,11606,218,342
T13003,AI,2025-01-05T18:22:00.000Z,0.548599552,0.853923743,0.881515285,0.941464168,111,3928,785
T13026,Finance,2025-01-03T13:38:00.000Z,0.689472807,0.500960089,0.55567761,0.962927131,6894,354,317
T13046,Finance,2025-01-21T19:38:00.000Z,0.500796855,0.250563063,0.869877033,0.006044338,15623,2648,659
T13048,AI,2025-01-09T10:11:00.000Z,0.737880227,0.312983906,0.988651512,0.719360889,4580,4585,501
T13061,Finance,2025-01-22T23:38:00.000Z,0.500796855,0.067020547,0.093246394,0.327400972,6860,2180,758
T13066,Sports,2025-01-22T13:58:00.000Z,0.673783331,0.49738816,0.969279132,0.200622095,11941,1049,411
T13076,Sports,2025-01-19T14:59:00.000Z,0.500796855,0.869460776,0.285568977,0.10079188,11750,4104,344
T13085,Cloud,2025-01-04T05:20:00.000Z,0.500796855,0.010652352,0.004701067,0.136217603,13107,1413,426
T1309,Finance,2025-01-21T17:29:00.000Z,0.500796855,0.910039932,0.374654256,0.060101723,8877,924,811
T13167,Cloud,2025-01-03T21:54:00.000Z,0.500796855,0.980633872,0.489488546,0.470899661,17632,1590,686
T13172,Sports,2025-01-19T11:47:00.000Z,0.500796855,0.212116781,0.492344545,0.595972625,11920,454,682
T13179,AI,2025-01-02T14:24:00.000Z,0.817456585,0.109774686,0.228676595,0.120347326,15302,4530,423
T1320,Cloud,2025-01-14T18:57:00.000Z,0.500796855,0.979741389,0.610686795,0.486713922,3253,3875,725
T13200,Cloud,2025-01-04T07:21:00.000Z,0.500796855,0.780311268,0.717286677,0.555709641,8314,1276,878
T13209,AI,2025-01-10T13:07:00.000Z,0.500796855,0.490807927,0.146069702,0.369211621,7009,419,547
T13212,AI,2025-01-01T11:15:00.000Z,0.006790413,0.570087169,0.492344545,0.513505897,5384,2494,709
T13215,Finance,2025-01-05T02:36:00.000Z,0.500796855,0.597301371,0.765704373,0.264623757,13756,1359,228
T13220,Cloud,2025-01-09T03:22:00.000Z,0.116989595,0.912435626,0.678298625,0.984171056,8675,4177,731
T13230,Cloud,2025-01-10T19:45:00.000Z,0.515000602,0.216307028,0.22715533,0.659375735,16026,56,65
T13269,Cloud,2025-01-23T00:37:00.000Z,0.500796855,0.984455998,0.445596522,0.532502554,2286,3257,501
T13278,AI,2025-01-13T16:00:00.000Z,0.500796855,0.449023897,0.259719127,0.020552894,17543,388,455
T13279,Finance,2025-01-20T01:44:00.000Z,0.500796855,0.738961402,0.898776239,0.03277147,12353,909,381
T13281,Sports,2025-01-02T16:34:00.000Z,0.500796855,0.703720265,0.767971225,0.938359969,11926,3354,216
T13287,AI,2025-01-22T12:00:00.000Z,0.009197025,0.465386032,0.779928396,0.631448499,17528,742,12
T1329,Sports,2025-01-17T09:02:00.000Z,0.02446817,0.359967045,0.334769565,0.148521666,10130,4402,501
T13294,AI,2025-01-16T06:25:00.000Z,0.763449296,0.473903004,0.179858296,0.25059427,6287,2257,796
T13310,Cloud,2025-01-03T04:38:00.000Z,0.500796855,0.312989682,0.618631257,0.681107876,6112,455,23
T13325,Finance,2025-01-02T05:24:00.000Z,0.500796855,0.74708754,0.316111294,0.829657745,9383,1741,36
T13332,Finance,2025-01-14T00:20:00.000Z,0.500796855,0.49738816,0.440375285,0.738138578,4374,4549,933
T13334,Sports,2025-01-16T16:54:00.000Z,0.868966894,0.617103244,0.374724795,0.531488683,777,2365,501
T13340,AI,2025-01-19T15:10:00.000Z,0.500796855,0.047025954,0.166651436,0.381441758,514,1479,662
T1335,AI,2025-01-10T00:38:00.000Z,0.474122764,0.440383068,0.957519449,0.931007482,7180,3732,40
T13350,Finance,2025-01-03T11:09:00.000Z,0.500796855,0.062143189,0.962149635,0.817158369,10130,1748,493
T13360,Cloud,2025-01-21T23:41:00.000Z,0.500796855,0.635903034,0.279254448,0.009306673,4621,1941,131
T13365,AI,2025-01-11T16:00:00.000Z,0.500796855,0.794304241,0.102698951,0.981060785,14401,2678,826
T13377,Cloud,2025-01-14T01:50:00.000Z,0.500796855,0.924363496,0.659403743,0.117243646,4853,4331,77
T13384,Finance,2025-01-22T21:39:00.000Z,0.500796855,0.445063498,0.154947742,0.282423065,1825,4183,488
T13391,AI,2025-01-02T14:32:00.000Z,0.500796855,0.261518619,0.563063491,0.348541492,19623,3769,603
T13401,Cloud,2025-01-22T20:23:00.000Z,0.500796855,0.350477052,0.096140785,0.40532294,6089,305,6
T13402,Cloud,2025-01-17T10:07:00.000Z,0.735785893,0.308761611,0.321335459,0.721910313,19395,1907,238
T13403,Cloud,2025-01-13T00:44:00.000Z,0.500796855,0.295529183,0.809483048,0.836175171,10511,2739,312
T13409,Finance,2025-01-03T09:15:00.000Z,0.349110331,0.198836165,0.010033903,0.901815726,7709,1919,521
T1341,Cloud,2025-01-17T06:55:00.000Z,0.500796855,0.021000052,0.490675827,0.086901154,14348,2321,990
T13434,Finance,2025-01-22T14:43:00.000Z,0.500796855,0.285437038,0.650365575,0.368334044,12789,3164,961
T1344,Cloud,2025-01-14T14:07:00.000Z,0.500796855,0.35687051,0.477073906,0.4155307,10953,658,22
T13444,AI,2025-01-04T00:02:00.000Z,0.966090202,0.298589637,0.38944272,0.211825299,15270,2619,452
T13445,Sports,2025-01-05T09:10:00.000Z,0.890351129,0.780368878,0.516505392,0.687624803,11950,4241,190
T13446,Finance,2025-01-11T05:08:00.000Z,0.165010161,0.22505558,0.052452188,0.95030036,4989,202,788
T13448,Sports,2025-01-03T10:09:00.000Z,0.500796855,0.38858346,0.017366232,0.331304547,19120,1622,818
T13450,Finance,2025-01-17T21:18:00.000Z,0.869026964,0.268345341,0.038291176,0.499769861,2897,3232,912
T13456,Finance,2025-01-18T19:10:00.000Z,0.43846649,0.661882204,0.251974462,0.380024066,15126,4526,390
T13460,AI,2025-01-17T23:20:00.000Z,0.564478116,7.55E-04,0.661211584,0.504428297,16821,2504,128
T13488,Finance,2025-01-01T22:06:00.000Z,0.467215262,0.605259924,0.107950909,0.223329166,9359,3130,625
T13489,Finance,2025-01-18T03:48:00.000Z,0.778816441,0.047102063,0.690420943,0.301130103,12769,531,162
T13508,Finance,2025-01-12T11:54:00.000Z,0.538318319,0.449866705,0.492344545,0.536509988,8376,3833,784
T1351,Sports,2025-01-07T19:00:00.000Z,0.703130218,0.824650514,0.013988208,0.046094412,11597,1721,232
T13534,Cloud,2025-01-18T15:03:00.000Z,0.500796855,0.007281576,0.049055279,0.612189938,10094,3903,136
T1354,Finance,2025-01-13T05:46:00.000Z,0.500796855,0.473926719,0.301504922,0.649646079,15201,3558,834
T13548,Cloud,2025-01-19T13:25:00.000Z,0.451093119,0.493463814,0.044602721,0.475710249,7645,4183,130
T13552,Finance,2025-01-12T12:34:00.000Z,0.944660937,0.834450401,0.948557636,0.330136953,4963,2494,354
T1356,AI,2025-01-21T20:16:00.000Z,0.062504073,0.247625039,0.900827821,0.021395238,3301,4072,478
T13566,AI,2025-01-23T11:50:00.000Z,0.288284324,0.021164289,0.172009692,0.595897971,19217,3281,545
T13575,Cloud,2025-01-12T15:54:00.000Z,0.07407317,0.366036198,0.853723456,0.840412825,8940,3496,501
T13578,AI,2025-01-14T14:13:00.000Z,0.40034826,0.860995872,0.966145367,0.50324149,544,4951,416
T13583,Finance,2025-01-07T17:33:00.000Z,0.500796855,0.49738816,0.670077203,0.504428297,9437,3570,325
T13594,Sports,2025-01-18T08:42:00.000Z,0.21964773,0.692943079,0.163117867,0.5009218,11652,937,82
T13598,Sports,2025-01-18T21:51:00.000Z,0.405948944,0.017038509,0.191675832,0.849808214,13476,2184,468
T13627,Sports,2025-01-07T15:02:00.000Z,0.500796855,0.538343902,0.6508507,0.352324418,10130,2409,29
T13634,Cloud,2025-01-10T04:46:00.000Z,0.530118702,0.534583547,0.944518189,0.104834948,12160,1267,211
T13644,Cloud,2025-01-01T00:11:00.000Z,0.873785029,0.851783235,0.950256806,0.843552144,5367,1035,501
T13659,Sports,2025-01-18T17:58:00.000Z,0.500796855,0.252163728,0.462600006,0.488715822,10007,2276,2
T1366,AI,2025-01-03T20:17:00.000Z,0.500796855,0.893227979,0.412501107,0.531956538,10004,2260,501
T13674,Cloud,2025-01-09T08:47:00.000Z,0.500796855,0.474960475,0.68802088,0.504428297,11265,4863,396
T13675,Finance,2025-01-17T09:38:00.000Z,0.269275861,0.927692176,0.671253923,0.71579699,2709,3998,235
T13685,AI,2025-01-08T05:40:00.000Z,0.500796855,0.104657524,0.101335032,0.78805658,10801,217,359
T13702,Finance,2025-01-04T18:10:00.000Z,0.500796855,0.906837176,0.618158409,0.417005613,3481,1155,264
T13731,Finance,2025-01-23T10:26:00.000Z,0.320145494,0.49406969,0.994223175,0.957020013,59,3765,85
T13753,Finance,2025-01-19T02:57:00.000Z,0.500796855,0.186412947,0.480911287,0.443566549,19065,4703,100
T13761,AI,2025-01-12T05:07:00.000Z,0.500796855,0.052967382,0.327182746,0.483722329,6028,2796,947
T13762,Cloud,2025-01-11T14:22:00.000Z,0.401573302,0.538886783,0.461282927,0.525401838,14833,2733,418
T13815,Sports,2025-01-19T00:28:00.000Z,0.500796855,0.491004734,0.743404733,0.946451189,10822,3678,638
T13816,Cloud,2025-01-14T03:57:00.000Z,0.6440182,0.740733586,0.922870808,0.024099658,17965,747,158
T13832,Finance,2025-01-22T19:49:00.000Z,0.928736918,0.443791136,0.498137362,0.471520991,952,1421,174
T13837,Sports,2025-01-18T10:05:00.000Z,0.55320921,0.069561254,0.690648061,0.925264127,1246,3472,59
T13847,Finance,2025-01-12T08:34:00.000Z,0.500796855,0.765165693,0.99550989,0.022492673,2585,4054,428
T13848,Sports,2025-01-01T21:41:00.000Z,0.677580596,0.691881909,0.238926763,0.462964989,1161,3606,284
T13866,AI,2025-01-04T18:12:00.000Z,0.650875021,0.829201409,0.588811901,0.162430922,1523,1417,704
T13882,Finance,2025-01-06T00:09:00.000Z,0.500796855,0.897896574,0.254806828,0.864635995,6094,360,579
T13883,Finance,2025-01-03T05:03:00.000Z,0.795144214,0.893073267,0.51575537,0.754784646,12167,3451,310
T13887,AI,2025-01-16T17:30:00.000Z,0.337914397,0.590131483,0.400820921,0.880559249,13241,3190,525
T13889,AI,2025-01-18T09:37:00.000Z,0.500796855,0.344046397,0.304555685,0.810960755,6346,3983,314
T13896,Sports,2025-01-07T21:40:00.000Z,0.500796855,0.728425429,0.492344545,0.301302028,10130,1254,727
T13897,Cloud,2025-01-07T21:15:00.000Z,0.833392519,0.122627269,0.821628791,0.801674844,15547,1722,760
T1390,Sports,2025-01-08T17:35:00.000Z,0.500796855,0.603363019,0.457094595,0.287624867,15371,3263,501
T13910,Finance,2025-01-11T19:05:00.000Z,0.500796855,0.49738816,0.045930535,0.085962679,19970,2201,382
T13926,AI,2025-01-08T23:30:00.000Z,0.500796855,0.724698247,0.340733066,0.211599683,4120,30,220
T13936,AI,2025-01-15T10:31:00.000Z,0.500796855,0.02846183,0.469791927,0.208472279,10130,2071,637
T13937,Finance,2025-01-01T13:46:00.000Z,0.502078514,0.629004684,0.540113912,0.415390503,819,507,619
T13944,Sports,2025-01-09T07:12:00.000Z,0.089771801,0.117271693,0.130511895,0.305595137,18761,4104,170
T1395,Sports,2025-01-15T03:26:00.000Z,0.500796855,0.513459819,0.936857475,0.379924786,715,2402,371
T13951,Cloud,2025-01-08T10:56:00.000Z,0.500796855,0.49738816,0.858211648,0.256859411,11633,4738,246
T13976,Sports,2025-01-15T15:47:00.000Z,0.530648702,0.161114074,0.970699029,0.688922247,10130,3395,501
T13978,Cloud,2025-01-08T11:43:00.000Z,0.500796855,0.725392177,0.957093413,0.660878956,4965,679,95
T13987,Finance,2025-01-21T18:55:00.000Z,0.500796855,0.022663672,0.88329011,0.864542933,4110,2520,181
T13988,Cloud,2025-01-21T21:43:00.000Z,0.500796855,0.364774801,0.594430372,0.288195641,2970,4458,776
T13999,Sports,2025-01-21T13:17:00.000Z,0.508039411,0.244778058,0.916191272,0.081982181,13784,2780,557
T14007,Sports,2025-01-03T14:38:00.000Z,0.201458462,0.252522586,0.492344545,0.525427523,4727,2494,628
T14027,Finance,2025-01-02T08:27:00.000Z,0.500796855,0.201917468,0.311131363,0.434512218,292,4451,444
T14037,Sports,2025-01-06T21:23:00.000Z,0.35866004,0.81468899,0.352923605,0.617056894,5102,2494,48
T14040,AI,2025-01-01T05:47:00.000Z,0.395439297,0.29414407,0.959676834,0.688742824,15759,4306,354
T14041,AI,2025-01-05T12:05:00.000Z,0.285428833,0.115904356,0.251823187,0.047512881,9667,1972,172
T14055,Cloud,2025-01-05T21:43:00.000Z,0.264337657,0.188724418,0.004727573,0.899639652,2562,2934,965
T14058,Cloud,2025-01-05T07:43:00.000Z,0.64070345,0.752754026,0.998479857,0.175700001,707,4863,721
T14061,Sports,2025-01-20T11:40:00.000Z,0.500796855,0.768357595,0.112999848,0.510398523,7262,1091,742
T14062,Cloud,2025-01-15T12:47:00.000Z,0.225101797,0.182403039,0.968517422,0.517750972,8769,2750,26
T14084,Finance,2025-01-04T02:55:00.000Z,0.500796855,0.588541118,0.167490621,0.94972247,7505,4817,313
T14111,Cloud,2025-01-09T05:05:00.000Z,0.468121879,0.122919238,0.639644347,0.305657665,8351,3479,917
